iso_code,continent,location,date,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,median_age,gdp_per_capita,population
AFG,Asia,Afghanistan,2021-10-03,0.85,0.05,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-10-04,0.85,0.05,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-10-05,0.85,0.05,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-10-06,0.85,0.05,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-10-07,0.85,0.05,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-10-08,0.85,0.05,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-10-09,0.85,0.05,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-10-10,0.72,0.03,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-10-11,0.72,0.03,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-10-12,0.72,0.03,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-10-13,0.72,0.03,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-10-14,0.72,0.03,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-10-15,0.72,0.03,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-10-16,0.72,0.03,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-10-17,0.96,0.06,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-10-18,0.96,0.06,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-10-19,0.96,0.06,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-10-20,0.96,0.06,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-10-21,0.96,0.06,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-10-22,0.96,0.06,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-10-23,0.96,0.06,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-10-24,0.71,0.05,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-10-25,0.71,0.05,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-10-26,0.71,0.05,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-10-27,0.71,0.05,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-10-28,0.71,0.05,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-10-29,0.71,0.05,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-10-30,0.71,0.05,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-10-31,0.95,0.07,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-11-01,0.95,0.07,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-11-02,0.95,0.07,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-11-03,0.95,0.07,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-11-04,0.95,0.07,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-11-05,0.95,0.07,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-11-06,0.95,0.07,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-11-07,0.66,0.04,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-11-08,0.66,0.04,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-11-09,0.66,0.04,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-11-10,0.66,0.04,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-11-11,0.66,0.04,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-11-12,0.66,0.04,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-11-13,0.66,0.04,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-11-14,0.83,0.03,8.58,7.75,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-11-15,0.83,0.03,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-11-16,0.83,0.03,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-11-17,0.83,0.03,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-11-18,0.83,0.03,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-11-19,0.83,0.03,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-11-20,0.83,0.03,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-11-21,1.24,0.03,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-11-22,1.24,0.03,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-11-23,1.24,0.03,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-11-24,1.24,0.03,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-11-25,1.24,0.03,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-11-26,1.24,0.03,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-11-27,1.24,0.03,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-11-28,1.15,0.02,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-11-29,1.15,0.02,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-11-30,1.15,0.02,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-12-01,1.15,0.02,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-12-02,1.15,0.02,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-12-03,1.15,0.02,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-12-04,1.15,0.02,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-12-05,0.85,0.01,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-12-06,0.85,0.01,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-12-07,0.85,0.01,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-12-08,0.85,0.01,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-12-09,0.85,0.01,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-12-10,0.85,0.01,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-12-11,0.85,0.01,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-12-12,0.63,0.05,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-12-13,0.63,0.05,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-12-14,0.63,0.05,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-12-15,0.63,0.05,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-12-16,0.63,0.05,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-12-17,0.63,0.05,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-12-18,0.63,0.05,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-12-19,0.47,0.03,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-12-20,0.47,0.03,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-12-21,0.47,0.03,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-12-22,0.47,0.03,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-12-23,0.47,0.03,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-12-24,0.47,0.03,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-12-25,0.47,0.03,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-12-26,0.55,0.07,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-12-27,0.55,0.07,10.07,9.13,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-12-28,0.55,0.07,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-12-29,0.55,0.07,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-12-30,0.55,0.07,,,18.6,1803.99,41128772
AFG,Asia,Afghanistan,2021-12-31,0.55,0.07,,,18.6,1803.99,41128772
ALB,Europe,Albania,2020-12-01,241.8,5.0,,,38.0,11803.43,2842318
ALB,Europe,Albania,2020-12-02,241.8,5.0,,,38.0,11803.43,2842318
ALB,Europe,Albania,2020-12-03,241.8,5.0,,,38.0,11803.43,2842318
ALB,Europe,Albania,2020-12-04,241.8,5.0,,,38.0,11803.43,2842318
ALB,Europe,Albania,2020-12-05,241.8,5.0,,,38.0,11803.43,2842318
ALB,Europe,Albania,2020-12-06,255.49,5.0,,,38.0,11803.43,2842318
ALB,Europe,Albania,2020-12-07,255.49,5.0,,,38.0,11803.43,2842318
ALB,Europe,Albania,2020-12-08,255.49,5.0,,,38.0,11803.43,2842318
ALB,Europe,Albania,2020-12-09,255.49,5.0,,,38.0,11803.43,2842318
ALB,Europe,Albania,2020-12-10,255.49,5.0,,,38.0,11803.43,2842318
ALB,Europe,Albania,2020-12-11,255.49,5.0,,,38.0,11803.43,2842318
ALB,Europe,Albania,2020-12-12,255.49,5.0,,,38.0,11803.43,2842318
ALB,Europe,Albania,2020-12-13,280.95,5.41,,,38.0,11803.43,2842318
ALB,Europe,Albania,2020-12-14,280.95,5.41,,,38.0,11803.43,2842318
ALB,Europe,Albania,2020-12-15,280.95,5.41,,,38.0,11803.43,2842318
ALB,Europe,Albania,2020-12-16,280.95,5.41,,,38.0,11803.43,2842318
ALB,Europe,Albania,2020-12-17,280.95,5.41,,,38.0,11803.43,2842318
ALB,Europe,Albania,2020-12-18,280.95,5.41,,,38.0,11803.43,2842318
ALB,Europe,Albania,2020-12-19,280.95,5.41,,,38.0,11803.43,2842318
ALB,Europe,Albania,2020-12-20,259.73,4.5,,,38.0,11803.43,2842318
ALB,Europe,Albania,2020-12-21,259.73,4.5,,,38.0,11803.43,2842318
ALB,Europe,Albania,2020-12-22,259.73,4.5,,,38.0,11803.43,2842318
ALB,Europe,Albania,2020-12-23,259.73,4.5,,,38.0,11803.43,2842318
ALB,Europe,Albania,2020-12-24,259.73,4.5,,,38.0,11803.43,2842318
ALB,Europe,Albania,2020-12-25,259.73,4.5,,,38.0,11803.43,2842318
ALB,Europe,Albania,2020-12-26,259.73,4.5,,,38.0,11803.43,2842318
ALB,Europe,Albania,2020-12-27,170.56,3.44,,,38.0,11803.43,2842318
ALB,Europe,Albania,2020-12-28,170.56,3.44,,,38.0,11803.43,2842318
ALB,Europe,Albania,2020-12-29,170.56,3.44,,,38.0,11803.43,2842318
ALB,Europe,Albania,2020-12-30,170.56,3.44,,,38.0,11803.43,2842318
ALB,Europe,Albania,2020-12-31,170.56,3.44,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-01-01,170.56,3.44,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-01-02,170.56,3.44,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-01-03,168.9,2.63,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-01-04,168.9,2.63,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-01-05,168.9,2.63,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-01-06,168.9,2.63,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-01-07,168.9,2.63,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-01-08,168.9,2.63,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-01-09,168.9,2.63,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-01-10,184.66,2.22,0.0,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-01-11,184.66,2.22,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-01-12,184.66,2.22,0.0,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-01-13,184.66,2.22,0.01,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-01-14,184.66,2.22,0.01,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-01-15,184.66,2.22,0.01,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-01-16,184.66,2.22,0.01,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-01-17,215.07,1.77,0.01,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-01-18,215.07,1.77,0.02,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-01-19,215.07,1.77,0.02,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-01-20,215.07,1.77,0.02,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-01-21,215.07,1.77,0.02,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-01-22,215.07,1.77,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-01-23,215.07,1.77,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-01-24,203.1,1.92,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-01-25,203.1,1.92,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-01-26,203.1,1.92,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-01-27,203.1,1.92,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-01-28,203.1,1.92,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-01-29,203.1,1.92,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-01-30,203.1,1.92,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-01-31,287.72,2.78,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-02-01,287.72,2.78,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-02-02,287.72,2.78,0.02,0.0,38.0,11803.43,2842318
ALB,Europe,Albania,2021-02-03,287.72,2.78,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-02-04,287.72,2.78,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-02-05,287.72,2.78,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-02-06,287.72,2.78,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-02-07,340.12,3.79,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-02-08,340.12,3.79,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-02-09,340.12,3.79,0.02,0.02,38.0,11803.43,2842318
ALB,Europe,Albania,2021-02-10,340.12,3.79,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-02-11,340.12,3.79,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-02-12,340.12,3.79,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-02-13,340.12,3.79,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-02-14,391.7,4.95,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-02-15,391.7,4.95,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-02-16,391.7,4.95,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-02-17,391.7,4.95,0.04,0.02,38.0,11803.43,2842318
ALB,Europe,Albania,2021-02-18,391.7,4.95,0.09,0.02,38.0,11803.43,2842318
ALB,Europe,Albania,2021-02-19,391.7,4.95,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-02-20,391.7,4.95,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-02-21,357.39,5.3,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-02-22,357.39,5.3,0.21,0.02,38.0,11803.43,2842318
ALB,Europe,Albania,2021-02-23,357.39,5.3,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-02-24,357.39,5.3,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-02-25,357.39,5.3,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-02-26,357.39,5.3,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-02-27,357.39,5.3,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-02-28,369.82,6.06,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-03-01,369.82,6.06,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-03-02,369.82,6.06,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-03-03,369.82,6.06,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-03-04,369.82,6.06,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-03-05,369.82,6.06,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-03-06,369.82,6.06,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-03-07,306.77,7.12,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-03-08,306.77,7.12,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-03-09,306.77,7.12,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-03-10,306.77,7.12,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-03-11,306.77,7.12,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-03-12,306.77,7.12,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-03-13,306.77,7.12,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-03-14,243.62,6.11,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-03-15,243.62,6.11,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-03-16,243.62,6.11,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-03-17,243.62,6.11,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-03-18,243.62,6.11,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-03-19,243.62,6.11,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-03-20,243.62,6.11,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-03-21,196.99,5.25,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-03-22,196.99,5.25,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-03-23,196.99,5.25,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-03-24,196.99,5.25,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-03-25,196.99,5.25,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-03-26,196.99,5.25,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-03-27,196.99,5.25,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-03-28,161.37,3.54,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-03-29,161.37,3.54,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-03-30,161.37,3.54,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-03-31,161.37,3.54,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-04-01,161.37,3.54,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-04-02,161.37,3.54,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-04-03,161.37,3.54,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-04-04,132.67,2.78,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-04-05,132.67,2.78,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-04-06,132.67,2.78,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-04-07,132.67,2.78,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-04-08,132.67,2.78,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-04-09,132.67,2.78,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-04-10,132.67,2.78,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-04-11,98.67,2.88,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-04-12,98.67,2.88,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-04-13,98.67,2.88,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-04-14,98.67,2.88,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-04-15,98.67,2.88,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-04-16,98.67,2.88,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-04-17,98.67,2.88,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-04-18,76.39,1.67,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-04-19,76.39,1.67,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-04-20,76.39,1.67,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-04-21,76.39,1.67,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-04-22,76.39,1.67,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-04-23,76.39,1.67,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-04-24,76.39,1.67,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-04-25,48.65,1.52,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-04-26,48.65,1.52,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-04-27,48.65,1.52,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-04-28,48.65,1.52,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-04-29,48.65,1.52,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-04-30,48.65,1.52,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-05-01,48.65,1.52,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-05-02,41.18,1.36,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-05-03,41.18,1.36,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-05-04,41.18,1.36,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-05-05,41.18,1.36,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-05-06,41.18,1.36,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-05-07,41.18,1.36,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-05-08,41.18,1.36,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-05-09,24.86,0.71,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-05-10,24.86,0.71,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-05-11,24.86,0.71,15.51,6.39,38.0,11803.43,2842318
ALB,Europe,Albania,2021-05-12,24.86,0.71,15.65,6.61,38.0,11803.43,2842318
ALB,Europe,Albania,2021-05-13,24.86,0.71,15.67,6.79,38.0,11803.43,2842318
ALB,Europe,Albania,2021-05-14,24.86,0.71,15.78,7.2,38.0,11803.43,2842318
ALB,Europe,Albania,2021-05-15,24.86,0.71,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-05-16,18.29,0.96,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-05-17,18.29,0.96,16.08,7.85,38.0,11803.43,2842318
ALB,Europe,Albania,2021-05-18,18.29,0.96,16.19,8.05,38.0,11803.43,2842318
ALB,Europe,Albania,2021-05-19,18.29,0.96,16.3,8.25,38.0,11803.43,2842318
ALB,Europe,Albania,2021-05-20,18.29,0.96,16.4,8.36,38.0,11803.43,2842318
ALB,Europe,Albania,2021-05-21,18.29,0.96,16.51,8.43,38.0,11803.43,2842318
ALB,Europe,Albania,2021-05-22,18.29,0.96,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-05-23,10.81,0.71,16.64,8.58,38.0,11803.43,2842318
ALB,Europe,Albania,2021-05-24,10.81,0.71,16.72,8.79,38.0,11803.43,2842318
ALB,Europe,Albania,2021-05-25,10.81,0.71,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-05-26,10.81,0.71,16.88,9.47,38.0,11803.43,2842318
ALB,Europe,Albania,2021-05-27,10.81,0.71,16.95,9.75,38.0,11803.43,2842318
ALB,Europe,Albania,2021-05-28,10.81,0.71,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-05-29,10.81,0.71,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-05-30,6.67,0.35,17.07,10.1,38.0,11803.43,2842318
ALB,Europe,Albania,2021-05-31,6.67,0.35,17.1,10.21,38.0,11803.43,2842318
ALB,Europe,Albania,2021-06-01,6.67,0.35,17.14,10.32,38.0,11803.43,2842318
ALB,Europe,Albania,2021-06-02,6.67,0.35,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-06-03,6.67,0.35,17.24,10.46,38.0,11803.43,2842318
ALB,Europe,Albania,2021-06-04,6.67,0.35,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-06-05,6.67,0.35,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-06-06,4.39,0.15,17.33,10.77,38.0,11803.43,2842318
ALB,Europe,Albania,2021-06-07,4.39,0.15,17.36,10.92,38.0,11803.43,2842318
ALB,Europe,Albania,2021-06-08,4.39,0.15,17.4,11.1,38.0,11803.43,2842318
ALB,Europe,Albania,2021-06-09,4.39,0.15,17.45,11.28,38.0,11803.43,2842318
ALB,Europe,Albania,2021-06-10,4.39,0.15,17.54,11.42,38.0,11803.43,2842318
ALB,Europe,Albania,2021-06-11,4.39,0.15,17.65,11.56,38.0,11803.43,2842318
ALB,Europe,Albania,2021-06-12,4.39,0.15,17.72,11.65,38.0,11803.43,2842318
ALB,Europe,Albania,2021-06-13,3.28,0.1,17.74,11.69,38.0,11803.43,2842318
ALB,Europe,Albania,2021-06-14,3.28,0.1,17.86,11.78,38.0,11803.43,2842318
ALB,Europe,Albania,2021-06-15,3.28,0.1,17.87,11.98,38.0,11803.43,2842318
ALB,Europe,Albania,2021-06-16,3.28,0.1,17.92,12.14,38.0,11803.43,2842318
ALB,Europe,Albania,2021-06-17,3.28,0.1,17.98,12.37,38.0,11803.43,2842318
ALB,Europe,Albania,2021-06-18,3.28,0.1,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-06-19,3.28,0.1,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-06-20,2.38,0.05,18.15,12.84,38.0,11803.43,2842318
ALB,Europe,Albania,2021-06-21,2.38,0.05,18.28,13.03,38.0,11803.43,2842318
ALB,Europe,Albania,2021-06-22,2.38,0.05,18.5,13.22,38.0,11803.43,2842318
ALB,Europe,Albania,2021-06-23,2.38,0.05,18.73,13.39,38.0,11803.43,2842318
ALB,Europe,Albania,2021-06-24,2.38,0.05,18.89,13.58,38.0,11803.43,2842318
ALB,Europe,Albania,2021-06-25,2.38,0.05,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-06-26,2.38,0.05,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-06-27,1.11,0.05,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-06-28,1.11,0.05,19.26,13.94,38.0,11803.43,2842318
ALB,Europe,Albania,2021-06-29,1.11,0.05,19.57,14.05,38.0,11803.43,2842318
ALB,Europe,Albania,2021-06-30,1.11,0.05,19.86,14.2,38.0,11803.43,2842318
ALB,Europe,Albania,2021-07-01,1.11,0.05,19.95,14.33,38.0,11803.43,2842318
ALB,Europe,Albania,2021-07-02,1.11,0.05,20.03,14.5,38.0,11803.43,2842318
ALB,Europe,Albania,2021-07-03,1.11,0.05,,,38.0,11803.43,2842318
ALB,Europe,Albania,2021-07-04,1.01,0.05,20.12,14.66,38.0,11803.43,2842318
ALB,Europe,Albania,2021-07-05,1.01,0.05,20.2,14.77,38.0,11803.43,2842318
ALB,Europe,Albania,2021-07-06,1.01,0.05,20.3,14.89,38.0,11803.43,2842318
ALB,Europe,Albania,2021-07-07,1.01,0.05,20.39,14.99,38.0,11803.43,2842318
ALB,Europe,Albania,2021-07-08,1.01,0.05,20.48,15.1,38.0,11803.43,2842318
ALB,Europe,Albania,2021-07-09,1.01,0.05,20.58,15.19,38.0,11803.43,2842318
ALB,Europe,Albania,2021-07-10,1.01,0.05,20.66,15.28,38.0,11803.43,2842318
ALB,Europe,Albania,2021-07-11,2.73,0.0,20.68,15.3,38.0,11803.43,2842318
ALB,Europe,Albania,2021-07-12,2.73,0.0,20.77,15.44,38.0,11803.43,2842318
ALB,Europe,Albania,2021-07-13,2.73,0.0,20.85,15.59,38.0,11803.43,2842318
